time	Channel1	Channel2
-0.0009022	0.7206666	-0.002666666
-0.000902	0.7222666	-0.003466666
-0.0009018	0.7233332	-0.004933333
-0.0009016	0.7249333	-0.003733333
-0.0009014	0.7266666	-0.0024
-0.0009012	0.7290666	-0.004933333
-0.000901	0.7301332	-0.003466666
-0.0009008	0.7298666	-0.001866666
-0.0009006	0.7311999	-0.004133333
-0.0009004	0.7343999	-0.003466666
-0.0009002	0.7350666	-0.004133333
-0.0009	0.7369332	-0.003733333
-0.0008998000000000001	0.7385333	-0.0052
-0.0008996	0.7404	-0.0044
-0.0008994000000000001	0.7404	-0.002933333
-0.0008992000000000001	0.7434666	-0.002666666
-0.0008990000000000001	0.7431999	-0.003466666
-0.0008988000000000001	0.7450666	-0.002933333
-0.0008986	0.7463999	-0.0044
-0.0008984	0.7461333	-0.004133333
-0.0008982	0.7495999	-0.0016
-0.000898	0.7513332	-0.002933333
-0.0008978	0.7515999	-0.004133333
-0.0008976	0.7531999	-0.003466666
-0.0008974	0.7545332	-0.003466666
-0.0008972	0.7574666	-0.003466666
-0.000897	0.7569333	-0.0024
-0.0008968	0.7602666	-0.0032
-0.0008966	0.7599999	-0.0032
-0.0008964	0.7621332	-0.003466666
-0.0008962	0.7621332	-0.002933333
-0.000896	0.7650666	-0.003466666
-0.0008958	0.7661332	-0.003466666
-0.0008956000000000001	0.7678666	-0.003466666
-0.0008954	0.7694666	-0.003733333
-0.0008952000000000001	0.7718666	-0.002666666
-0.0008950000000000001	0.7726666	-0.003466666
-0.0008948000000000001	0.7721332	-0.003466666
-0.0008946000000000001	0.7759999	-0.002666666
-0.0008944000000000001	0.7775999	-0.001333333
-0.0008942	0.7765332	-0.004133333
-0.000894	0.7797332	-0.002933333
-0.0008938	0.7824	-0.003466666
-0.0008936	0.7818666	-0.003466666
-0.0008934	0.7834666	-0.002666666
-0.0008932	0.7843999	-0.002933333
-0.000893	0.7851999	-0.003466666
-0.0008928	0.7870666	-0.0032
-0.0008926	0.7875999	-0.002933333
-0.0008924	0.7894666	-0.002933333
-0.0008922	0.7915999	-0.0032
-0.000892	0.7938666	-0.0032
-0.0008918	0.7946666	-0.002933333
-0.0008916	0.7962666	-0.0024
-0.0008914	0.7967999	-0.003466666
-0.0008912	0.7975999	-0.003466666
-0.0008910000000000001	0.7991999	-0.0032
-0.0008908	0.8017333	-0.002933333
-0.0008906000000000001	0.8027999	-0.002133333
-0.0008904000000000001	0.8038666	-0.002666666
-0.0008902000000000001	0.8065333	-0.005466666
-0.0008900000000000001	0.8062666	-0.0024
-0.0008898	0.8090666	-0.002933333
-0.0008896	0.8109332	-0.0016
-0.0008894	0.8119999	-0.002933333
-0.0008892	0.8127999	-0.002933333
-0.000889	0.8143999	-0.0024
-0.0008888	0.8166666	-0.0024
-0.0008886	0.8157333	-0.003733333
-0.0008884	0.8182666	-0.0032
-0.0008882	0.8193333	-0.003466666
-0.000888	0.8217332	-0.0024
-0.0008878	0.8219999	-0.0032
-0.0008876	0.8238666	-0.0024
-0.0008874	0.8247999	-0.0032
-0.0008872	0.8255999	-0.004133333
-0.000887	0.8274666	-0.002666666
-0.0008868	0.8285332	-0.003466666
-0.0008866	0.8329332	-0.004933333
-0.0008864000000000001	0.8319999	-0.003733333
-0.0008862	0.8329332	-0.002933333
-0.0008860000000000001	0.8347999	-0.0016
-0.0008858000000000001	0.8350666	-0.001333333
-0.0008856000000000001	0.8355999	-0.0024
-0.0008854	0.8379999	-0.003733333
-0.0008852	0.8403999	-0.004666666
-0.000885	0.8415999	-0.002666666
-0.0008848	0.8437333	-0.002933333
-0.0008846	0.8442666	-0.0032
-0.0008844	0.8466666	-0.002933333
-0.0008842	0.8466666	-0.003733333
-0.000884	0.8471999	-0.0024
-0.0008838	0.8502666	-0.002933333
-0.0008836	0.8507999	-0.002666666
-0.0008834	0.8502666	-0.002933333
-0.0008832	0.8545333	-0.002666666
-0.000883	0.8539999	-0.003466666
-0.0008828	0.8563999	-0.002666666
-0.0008826	0.8581333	-0.0024
-0.0008824	0.8597332	-0.003466666
-0.0008822000000000001	0.8594666	-0.002666666
-0.000882	0.8602666	-0.002666666
-0.0008818000000000001	0.8645332	-0.0032
-0.0008816000000000001	0.8626666	-0.003733333
-0.0008814000000000001	0.8662666	-0.002666666
-0.0008812000000000001	0.8683999	-0.002133333
-0.0008810000000000001	0.8686666	-0.0032
-0.0008808	0.8689333	-0.0032
-0.0008806	0.8710666	-0.0024
-0.0008804	0.8723999	-0.003733333
-0.0008802	0.8735999	-0.002666666
-0.00088	0.8762666	-0.002933333
-0.0008798	0.8770666	-0.0016
-0.0008796	0.8778666	-0.002933333
-0.0008794	0.8797333	-0.0044
-0.0008792	0.8807999	-0.0024
-0.000879	0.8827999	-0.002933333
-0.0008788	0.8838666	-0.002133333
-0.0008786	0.8846666	-0.002933333
-0.0008784	0.8843999	-0.002133333
-0.0008782	0.8881332	-0.003733333
-0.000878	0.8889332	-0.0024
-0.0008778	0.8914666	-0.0024
-0.0008776000000000001	0.8911999	-0.003466666
-0.0008774	0.8943999	-0.004133333
-0.0008772000000000001	0.8954666	-0.003733333
-0.0008770000000000001	0.8962666	-0.002933333
-0.0008768000000000001	0.8982666	-0.002933333
-0.0008766000000000001	0.8993332	-0.0032
-0.0008764	0.9001333	-0.002133333
-0.0008762	0.9030666	-0.003733333
-0.000876	0.9041333	-0.002666666
-0.0008758	0.9051999	-0.005733333
-0.0008756	0.9077333	-0.002666666
-0.0008754	0.9077333	-0.0024
-0.0008752	0.9095999	-0.0024
-0.000875	0.9098666	-0.003466666
-0.0008748	0.9106666	-0.0016
-0.0008746	0.9141333	-0.0007999999
-0.0008744	0.9145333	-0.002666666
-0.0008742	0.9187999	-0.0044
-0.000874	0.9177333	-0.0032
-0.0008738	0.9198666	-0.003733333
-0.0008736	0.9203999	-0.003733333
-0.0008734000000000001	0.9209332	-0.0024
-0.0008732	0.9242666	-0.0016
-0.0008730000000000001	0.9239999	-0.004133333
-0.0008728	0.9253333	-0.002933333
-0.0008726000000000001	0.9274666	-0.002933333
-0.0008724000000000001	0.9287999	-0.0024
-0.0008722000000000001	0.9303999	-0.003733333
-0.000872	0.9310666	-0.003733333
-0.0008718	0.9331999	-0.0024
-0.0008716	0.9355999	-0.0032
-0.0008714	0.9363999	-0.0032
-0.0008712	0.9366665	-0.005466666
-0.000871	0.9385332	-0.004133333
-0.0008708	0.9410666	-0.002933333
-0.0008706	0.9418666	-0.002933333
-0.0008704	0.9413332	-0.004133333
-0.0008702	0.9426666	-0.003733333
-0.00087	0.9458666	-0.0024
-0.0008698	0.9486666	-0.0032
-0.0008696	0.9478666	-0.001866666
-0.0008694	0.9499999	-0.003733333
-0.0008692000000000001	0.9510666	-0.002933333
-0.000869	0.9529333	-0.002133333
-0.0008688000000000001	0.9534666	-0.0016
-0.0008686	0.9547999	-0.002933333
-0.0008684000000000001	0.9557332	-0.002933333
-0.0008682	0.9583999	-0.003733333
-0.0008680000000000001	0.9607999	-0.0024
-0.0008678000000000001	0.9602666	-0.003466666
-0.0008676000000000001	0.9623999	-0.0052
-0.0008674	0.9618666	-0.004133333
-0.0008672	0.9641333	-0.002133333
-0.000867	0.9659999	-0.0032
-0.0008668	0.9683999	-0.002133333
-0.0008666	0.9683999	-0.002666666
-0.0008664	0.9699999	-0.003466666
-0.0008662	0.9705333	-0.003466666
-0.000866	0.9719999	-0.0024
-0.0008658	0.9733332	-0.002933333
-0.0008656	0.9757332	-0.0032
-0.0008654	0.9781333	-0.004933333
-0.0008652	0.9781333	-0.003466666
-0.000865	0.9801332	-0.003466666
-0.0008648	0.9819999	-0.004133333
-0.0008646000000000001	0.9825332	-0.003733333
-0.0008644	0.9849333	-0.002666666
-0.0008642000000000001	0.9865332	-0.003466666
-0.000864	0.9867999	-0.0032
-0.0008638000000000001	0.9879999	-0.0032
-0.0008636000000000001	0.9882666	-0.002933333
-0.0008634000000000001	0.9903999	-0.002666666
-0.0008632000000000001	0.9922666	-0.004133333
-0.000863	0.9938666	-0.0032
-0.0008628	0.9949332	-0.002133333
-0.0008626	0.9969332	-0.004666666
-0.0008624	0.9969332	-0.003733333
-0.0008622	0.9998665	-0.0024
-0.000862	1.0004	-0.003466666
